Site,GPS,Altitude_ft,Date,Measurer,Recorder,Team,Permit,Time,Species,Sample_ID,Cell_line_sample_ID,Sex,Age,Reproductive_status,Mass_g,Forearm_mm,Ear_mm,Tragus_mm,Tail_mm,Total_mm,Tail_fringe,Keeled_calcar,Tail_past_membrane,Ear_color_same_as_fur,Intrascapular_bald_patch,Blunt_tragus,Steep_forehead,Furred_underwings,Notes,Sequencing_notes,Extraction_ng,Extraction_ng-ul,Extraction_260-280,avg_fragment_length_kb,Extraction_method,Extraction_location,Extraction_successful,Cell_line,Remaining_punches
Cienega_creek,,,9 October 2020,MEL,MEL,"Elise Lauterbur, Brendan Larsen, Hans Otto",,-,MYAU,-,,F,-,NR,5.25,37,18,-,38,-,,,,,,,,,,,,,,,,,,,
Cienega_creek,,,9 October 2020,MEL,MEL,"Elise Lauterbur, Brendan Larsen, Hans Otto",,-,ANPA,-,,M,-,-,-,-,-,-,-,-,,,,,,,,,,,,,,,,,,,
Cienega_creek,,,9 October 2020,MEL,MEL,"Elise Lauterbur, Brendan Larsen, Hans Otto",,-,ANPA,-,,-,-,-,-,-,-,-,-,-,,,,,,,,,,,,,,,,,,,
Cienega_creek,,,9 October 2020,MEL,MEL,"Elise Lauterbur, Brendan Larsen, Hans Otto",,-,PAHE,-,-,-,-,-,-,-,-,-,-,-,,,,,,,,,,,,,,,,,,,
Cienega_creek,,,9 October 2020,MEL,MEL,"Elise Lauterbur, Brendan Larsen, Hans Otto",,-,ANPA,-,,F,-,-,-,-,-,-,-,-,,,,,,,,,,,,,,,,,,,
Cienega_creek,,,9 October 2020,MEL,MEL,"Elise Lauterbur, Brendan Larsen, Hans Otto",,-,COTO,-,,F,-,NR,-,-,-,-,-,-,,,,,,,,,,,,,,,,,,,
Cienega_creek,,,9 October 2020,MEL,MEL,"Elise Lauterbur, Brendan Larsen, Hans Otto",,-,COTO,-,,F,A,NR,-,-,-,-,-,-,,,,,,,,,,,,,,,,,,,
Ina_bridge,,,2 November 2020,MEL,MEL,"Elise Lauterbur, David Enard, Melanie Bucci, Brendan Larsen",,-,MYCA/CI,-,,M,A,NR,,,,,,,,,,,,,,,,,,,,,,,,,
Ina_bridge,,,2 November 2020,MEL,MEL,"Elise Lauterbur, David Enard, Melanie Bucci, Brendan Larsen",,-,MYYU,-,,M,A,NR,,,,,,,,,,,,,,,,,,,,,,,,,
Ina_bridge,,,2 November 2020,MEL,MEL,"Elise Lauterbur, David Enard, Melanie Bucci, Brendan Larsen",,18:13,MYVE,-,,M,A,NR,8.25,41,12,-,33,94,,,,,Y,,,,foot 9mm,,,,,,,,,,
Ina_bridge,,,2 November 2020,MEL,MEL,"Elise Lauterbur, David Enard, Melanie Bucci, Brendan Larsen",,-,MYVE,-,,M,A,NR,9.25,41,-,-,-,-,,,,,,,,,,,,,,,,,,,
Ina_bridge,,,2 November 2020,MEL,MEL,"Elise Lauterbur, David Enard, Melanie Bucci, Brendan Larsen",,-,MYVE,LE001,,M,A,NR,9.5,43,12,-,33,91,,,,,,,,,"sacrificed ~19:55, all samples in liquid nitrogen ~20:05; foot 9mm; samples taken: RNAlater: liver, testis, eye, tongue, brin, lung, pancreas, heart, muscle1, muscle2, kidney; no buffer: liver A, liver B, liver C, eye, testis, brain, lung, heart, muscle kidney",,,,,,,,,,
Cienega_creek,"32.019644, -110.645705",,27 May 2021,Fanny Cornejo,MEL,"Elise Lauterbur, Fanny Cornejo, Brendan Larsen, Hans Otto",,19:47,MYVE,-,,F,A,P,-,-,-,-,-,-,-,-,-,-,-,-,-,-,released - pregnant,,,,,,,,,,-
Cienega_creek,"32.019644, -110.645705",,27 May 2021,Fanny Cornejo,MEL,"Elise Lauterbur, Fanny Cornejo, Brendan Larsen, Hans Otto",,19:40,MYVE,-,,M,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,escaped,,,,,,,,,,-
Cienega_creek,"32.019644, -110.645705",,27 May 2021,Fanny Cornejo,MEL,"Elise Lauterbur, Fanny Cornejo, Brendan Larsen, Hans Otto",,19:36,MYVE,-,,F,A,NR,7.75,42,14,8,-,-,-,-,-,-,-,-,-,-,"released - fast heartbeat, shaking, flew away strongly after brief hesitation",,,,,,,,,,-
Cienega_creek,"32.019644, -110.645705",,27 May 2021,-,MEL,"Elise Lauterbur, Fanny Cornejo, Brendan Larsen, Hans Otto",,20:29,PAHE,-,,M,A,S,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,,,,,,,,,,
Cienega_creek,"32.019644, -110.645705",,27 May 2021,Fanny Cornejo,MEL,"Elise Lauterbur, Fanny Cornejo, Brendan Larsen, Hans Otto",,20:31,MYVE,-,,F,A,P,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,,,,,,,,,,-
Cienega_creek,"32.019644, -110.645705",,27 May 2021,-,MEL,"Elise Lauterbur, Fanny Cornejo, Brendan Larsen, Hans Otto",,20:34,TABR,-,,F,A,P,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,,,,,,,,,,
Cienega_creek,"32.019644, -110.645705",,27 May 2021,-,MEL,"Elise Lauterbur, Fanny Cornejo, Brendan Larsen, Hans Otto",,20:34,TABR,-,,M,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,,,,,,,,,,
Cienega_creek,"32.019644, -110.645705",,27 May 2021,Fanny Cornejo,MEL,"Elise Lauterbur, Fanny Cornejo, Brendan Larsen, Hans Otto",,20:40,MYVE,-,,F,A,P,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,,,,,,,,,,-
Cienega_creek,"32.019644, -110.645705",,27 May 2021,-,MEL,"Elise Lauterbur, Fanny Cornejo, Brendan Larsen, Hans Otto",,20:46,EPFU,-,,F,A,P,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,,,,,,,,,,
Cienega_creek,"32.019644, -110.645705",,27 May 2021,-,MEL,"Elise Lauterbur, Fanny Cornejo, Brendan Larsen, Hans Otto",,20:46,EPFU,-,,F,A,P,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,,,,,,,,,,
Cienega_creek,"32.019644, -110.645705",,27 May 2021,Fanny Cornejo,MEL,"Elise Lauterbur, Fanny Cornejo, Brendan Larsen, Hans Otto",,20:50,MYVE,-,,F,A,P,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,,,,,,,,,,-
Cienega_creek,"32.019644, -110.645705",,27 May 2021,Fanny Cornejo,MEL,"Elise Lauterbur, Fanny Cornejo, Brendan Larsen, Hans Otto",,20:50,MYVE,-,,F,A,P,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,,,,,,,,,,-
Cienega_creek,"32.019644, -110.645705",,27 May 2021,-,MEL,"Elise Lauterbur, Fanny Cornejo, Brendan Larsen, Hans Otto",,21:00,EPFU,-,,F,A,P,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,,,,,,,,,,
Cienega_creek,"32.019644, -110.645705",,27 May 2021,-,MEL,"Elise Lauterbur, Fanny Cornejo, Brendan Larsen, Hans Otto",,21:00,EPFU,-,,F,A,P,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,,,,,,,,,,
Cienega_creek,"32.019644, -110.645705",,27 May 2021,-,MEL,"Elise Lauterbur, Fanny Cornejo, Brendan Larsen, Hans Otto",,21:00,EPFU,-,,F,A,P,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,,,,,,,,,,
Cienega_creek,"32.019644, -110.645705",,27 May 2021,-,MEL,"Elise Lauterbur, Fanny Cornejo, Brendan Larsen, Hans Otto",,21:00,EPFU,-,,F,A,P,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,,,,,,,,,,
Cienega_creek,"32.019644, -110.645705",,27 May 2021,-,MEL,"Elise Lauterbur, Fanny Cornejo, Brendan Larsen, Hans Otto",,21:00,TABR,-,,F,-,?,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,,,,,,,,,,
Cienega_creek,"32.019644, -110.645705",,27 May 2021,-,MEL,"Elise Lauterbur, Fanny Cornejo, Brendan Larsen, Hans Otto",,21:04,LAXA,-,,F,A,NR,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,,,,,,,,,,
Cienega_creek,"32.019644, -110.645705",,27 May 2021,-,MEL,"Elise Lauterbur, Fanny Cornejo, Brendan Larsen, Hans Otto",,21:05,TABR,-,,F,-,NR,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,,,,,,,,,,
Cienega_creek,"32.019644, -110.645705",,27 May 2021,-,MEL,"Elise Lauterbur, Fanny Cornejo, Brendan Larsen, Hans Otto",,21:10,TABR,-,,M,-,NR,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,,,,,,,,,,
Cienega_creek,"32.019644, -110.645705",,27 May 2021,-,MEL,"Elise Lauterbur, Fanny Cornejo, Brendan Larsen, Hans Otto",,21:18,EPFU,-,,F,A,P,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,,,,,,,,,,
Cienega_creek,"32.019644, -110.645705",,27 May 2021,-,MEL,"Elise Lauterbur, Fanny Cornejo, Brendan Larsen, Hans Otto",,21:18,TABR,-,,F,-,NR,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,,,,,,,,,,
Cienega_creek,"32.019644, -110.645705",,27 May 2021,Fanny Cornejo,MEL,"Elise Lauterbur, Fanny Cornejo, Brendan Larsen, Hans Otto",,19:30,MYVE,LE002,,M,A,NR,7.75,43,11,7,37,-,N,-,N,Y,-,N,-,-,,30x complete,,,,,phenol-chloroform,UA,yes,,0
Cienega_creek,"32.019644, -110.645705",,27 May 2021,Fanny Cornejo,MEL,"Elise Lauterbur, Fanny Cornejo, Brendan Larsen, Hans Otto",,19:35,MYVE,LE003,,M,A,NR,7,40,15,5,39,95,N,-,N,Y,Y,N,-,-,,30x complete,,,,,phenol-chloroform,UA,yes,,0
Cienega_creek,"32.019644, -110.645705",,27 May 2021,Fanny Cornejo,MEL,"Elise Lauterbur, Fanny Cornejo, Brendan Larsen, Hans Otto",,19:48,MYVE,LE004,,M,A,S,7.25,42,12,9,39,-,N,-,N,Y,N,N,-,-,,30x complete,,,,,phenol-chloroform,UA,yes,,0
Cienega_creek,"32.019644, -110.645705",,27 May 2021,Fanny Cornejo,MEL,"Elise Lauterbur, Fanny Cornejo, Brendan Larsen, Hans Otto",,19:46,MYVE,LE005,,M,A,S,7.5,43,11,8,41,-,N,-,N,-,N,N,-,-,,30x complete,,,,,phenol-chloroform,UA,yes,,0
Cienega_creek,"32.019644, -110.645705",,27 May 2021,Fanny Cornejo,MEL,"Elise Lauterbur, Fanny Cornejo, Brendan Larsen, Hans Otto",,20:20,MYVE,LE006,,M,A,S,8.25,42,13,9,31,-,N,-,-,-,-,-,-,-,,30x complete,,,,,phenol-chloroform,UA,yes,,0
Cienega_creek,"32.019644, -110.645705",,27 May 2021,Fanny Cornejo,MEL,"Elise Lauterbur, Fanny Cornejo, Brendan Larsen, Hans Otto",,19:45,MYVE,LE007,,M,A,NR,8,44,12,9,43,-,N,-,N,Y,N,N,-,-,,30x complete,,,,,phenol-chloroform,UA,yes,,0
Cienega_creek,"32.019644, -110.645705",,27 May 2021,Fanny Cornejo,MEL,"Elise Lauterbur, Fanny Cornejo, Brendan Larsen, Hans Otto",,21:00,MYVE,LE009,,M,A,NR,10.25,42,16,8,38,-,N,-,N,Y,N,N,-,-,bald spot,30x complete,,,,,phenol-chloroform,UA,yes,,0
Cienega_creek,"32.019644, -110.645705",,27 May 2021,Fanny Cornejo,MEL,"Elise Lauterbur, Fanny Cornejo, Brendan Larsen, Hans Otto",,19:38,MYVE,LE010,,M,A,NR,6.5,43,16,8,44,-,N,-,N,Y,N,*,-,-,"many bald spots, including intrascapular; took swabs of bald spots",30x complete,,,,,phenol-chloroform,UA,yes,,0
Cienega_creek,"32.019644, -110.645705",,27 May 2021,Fanny Cornejo,MEL,"Elise Lauterbur, Fanny Cornejo, Brendan Larsen, Hans Otto",,20:41,MYVE,LE011,,M,-,NR,7.5,42,14,8,43,-,N,-,N,-,-,-,-,-,,30x complete,,,,,phenol-chloroform,UA,yes,,0
Cienega_creek,top net,,28 May 2021,,?,"Brendan Larsen, Hans Otto, Curtis, Lindsay, Melanie Bucci, Manny Vazquez, Fanny Cornejo, Rose Hadair",,19:40,EPFU,-,,F,A,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,,,,,,,,,,
Cienega_creek,top net,,28 May 2021,,?,"Brendan Larsen, Hans Otto, Curtis, Lindsay, Melanie Bucci, Manny Vazquez, Fanny Cornejo, Rose Hadair",,20:24,EPFU,-,,F,A,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,,,,,,,,,,
Cienega_creek,top net,,28 May 2021,,?,"Brendan Larsen, Hans Otto, Curtis, Lindsay, Melanie Bucci, Manny Vazquez, Fanny Cornejo, Rose Hadair",,20:36,COTO,-,,F,-,P,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,,,,,,,,,,
Cienega_creek,top net,,28 May 2021,,?,"Brendan Larsen, Hans Otto, Curtis, Lindsay, Melanie Bucci, Manny Vazquez, Fanny Cornejo, Rose Hadair",,20:36,COTO,-,,F,-,P,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,,,,,,,,,,
Cienega_creek,top net,,28 May 2021,,?,"Brendan Larsen, Hans Otto, Curtis, Lindsay, Melanie Bucci, Manny Vazquez, Fanny Cornejo, Rose Hadair",,20:48,COTO,-,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,,,,,,,,,,
Cienega_creek,"32.019644, -110.645705",,28 May 2021,Fanny Cornejo,MEL,"Brendan Larsen, Hans Otto, Curtis, Lindsay, Melanie Bucci, Manny Vazquez, Fanny Cornejo, Rose Hadair",,19:34,PAHE,-,,M,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,,,,,,,,,,
Cienega_creek,"32.019644, -110.645705",,28 May 2021,-,MEL,"Brendan Larsen, Hans Otto, Curtis, Lindsay, Melanie Bucci, Manny Vazquez, Fanny Cornejo, Rose Hadair",,19:45,PAHE,-,,M,-,NR,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,,,,,,,,,,
Cienega_creek,"32.019644, -110.645705",,28 May 2021,Fanny Cornejo,Manny Vazquez,"Brendan Larsen, Hans Otto, Curtis, Lindsay, Melanie Bucci, Manny Vazquez, Fanny Cornejo, Rose Hadair",,19:45,MYVE,-,,M,A,NR,8,-,-,-,-,-,-,-,-,-,-,-,-,-,recatch,,,,,,,,,,-
Cienega_creek,"32.019644, -110.645705",,28 May 2021,-,Manny Vazquez,"Brendan Larsen, Hans Otto, Curtis, Lindsay, Melanie Bucci, Manny Vazquez, Fanny Cornejo, Rose Hadair",,20:26,TABR,-,,F,A,P,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,,,,,,,,,,
Cienega_creek,"32.018182, -110.642519",,28 May 2021,Fanny Cornejo/Rose Haidair,Manny Vazquez,"Brendan Larsen, Hans Otto, Curtis, Lindsay, Melanie Bucci, Manny Vazquez, Fanny Cornejo, Rose Hadair",,19:40,MYVE,-,,M,A,NR,7.5,40,12,7,42,-,N,N,-,Y,Y,N,-,N,,,,,,,,,,,-
Cienega_creek,"32.018182, -110.642519",,28 May 2021,Fanny Cornejo/Rose Haidair,Manny Vazquez,"Brendan Larsen, Hans Otto, Curtis, Lindsay, Melanie Bucci, Manny Vazquez, Fanny Cornejo, Rose Hadair",,19:40,MYVE,-,,F,A,-,7.5,43,15,9,39,-,N,N,-,N,N,N,-,N,,,,,,,,,,,-
Cienega_creek,"32.018182, -110.642519",,28 May 2021,Fanny Cornejo/Rose Haidair,Manny Vazquez,"Brendan Larsen, Hans Otto, Curtis, Lindsay, Melanie Bucci, Manny Vazquez, Fanny Cornejo, Rose Hadair",,19:43,MYVE,-,,M,A,NR,7.9,43,15,10,42,-,N,N,N,Y,N,N,-,-,,,,,,,,,,,-
Cienega_creek,"32.018182, -110.642519",,28 May 2021,Fanny Cornejo/Rose Haidair,Manny Vazquez,"Brendan Larsen, Hans Otto, Curtis, Lindsay, Melanie Bucci, Manny Vazquez, Fanny Cornejo, Rose Hadair",,19:43,MYVE,-,,M,A,NR,9,43,14,9,39,-,N,N,N,Y,N,N,-,-,,,,,,,,,,,-
Cienega_creek,"32.019644, -110.645705",,28 May 2021,-,Manny Vazquez,"Brendan Larsen, Hans Otto, Curtis, Lindsay, Melanie Bucci, Manny Vazquez, Fanny Cornejo, Rose Hadair",,20:07,PAHE,-,,F,A,P,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,,,,,,,,,,
Cienega_creek,"32.019644, -110.645705",,28 May 2021,-,Manny Vazquez,"Brendan Larsen, Hans Otto, Curtis, Lindsay, Melanie Bucci, Manny Vazquez, Fanny Cornejo, Rose Hadair",,20:11,TABR,-,,F,A,P,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,,,,,,,,,,
Cienega_creek,"32.018182, -110.642519",,28 May 2021,Fanny Cornejo/Rose Haidair,Manny Vazquez,"Brendan Larsen, Hans Otto, Curtis, Lindsay, Melanie Bucci, Manny Vazquez, Fanny Cornejo, Rose Hadair",,19:43,MYVE,-,,M,A,NR,8,43,14,7,40,-,N,N,N,Y,N,N,-,-,,,,,,,,,,,-
Cienega_creek,"32.019644, -110.645705",,28 May 2021,-,Manny Vazquez,"Brendan Larsen, Hans Otto, Curtis, Lindsay, Melanie Bucci, Manny Vazquez, Fanny Cornejo, Rose Hadair",,20:30,TABR,-,,F,A,P,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,,,,,,,,,,
Cienega_creek,"32.019644, -110.645705",,28 May 2021,-,Manny Vazquez,"Brendan Larsen, Hans Otto, Curtis, Lindsay, Melanie Bucci, Manny Vazquez, Fanny Cornejo, Rose Hadair",,20:30,TABR,-,,F,A,NR,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,,,,,,,,,,
Cienega_creek,"32.019644, -110.645705",,28 May 2021,-,Manny Vazquez,"Brendan Larsen, Hans Otto, Curtis, Lindsay, Melanie Bucci, Manny Vazquez, Fanny Cornejo, Rose Hadair",,20:41,TABR,-,,F,A,P,7.6,-,-,-,-,-,-,-,-,-,-,-,-,-,,,,,,,,,,,
Cienega_creek,"32.019644, -110.645705",,28 May 2021,-,Manny Vazquez,"Brendan Larsen, Hans Otto, Curtis, Lindsay, Melanie Bucci, Manny Vazquez, Fanny Cornejo, Rose Hadair",,20:50,EPFU,-,,F,A,P,-,-,-,-,-,-,-,-,-,-,-,-,-,-,bald patches on tummy,,,,,,,,,,
Cienega_creek,"32.019644, -110.645705",,28 May 2021,-,Manny Vazquez,"Brendan Larsen, Hans Otto, Curtis, Lindsay, Melanie Bucci, Manny Vazquez, Fanny Cornejo, Rose Hadair",,20:55,ANPA,-,,F,A,P,-,-,-,-,-,-,-,-,-,-,-,-,-,-,very pregnant with twins,,,,,,,,,,
Cienega_creek,"32.019644, -110.645705",,28 May 2021,-,Manny Vazquez,"Brendan Larsen, Hans Otto, Curtis, Lindsay, Melanie Bucci, Manny Vazquez, Fanny Cornejo, Rose Hadair",,21:02,EPFU,-,,F,A,P,-,-,-,-,-,-,-,-,-,-,-,-,-,-,bald patches on tummy,,,,,,,,,,
Cienega_creek,"32.019644, -110.645705",,28 May 2021,-,Manny Vazquez,"Brendan Larsen, Hans Otto, Curtis, Lindsay, Melanie Bucci, Manny Vazquez, Fanny Cornejo, Rose Hadair",,21:06,EPFU,-,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,,,,,,,,,,
Cienega_creek,"32.019644, -110.645705",,28 May 2021,Fanny Cornejo,MEL,"Brendan Larsen, Hans Otto, Curtis, Lindsay, Melanie Bucci, Manny Vazquez, Fanny Cornejo, Rose Hadair",,19:45,MYVE,LE012,,M,A,NR,7.75,42,11,7,39,-,N,N,N,Y,Y,N,-,N,bumps and flakes on both wings; ~4cm long split in right wing (can 4cm be right? maybe half way through wing),30x complete,,,,,phenol-chloroform,UA,yes,,0
Cienega_creek,"32.019644, -110.645705",,28 May 2021,Fanny Cornejo,MEL,"Brendan Larsen, Hans Otto, Curtis, Lindsay, Melanie Bucci, Manny Vazquez, Fanny Cornejo, Rose Hadair",,19:38,MYVE,LE013,,F,A,NR,7.5,43,11,7,48,-,N,N,N,Y,N,N,-,N,2 bat bugs on wing,30x complete,,,,,phenol-chloroform,UA,yes,,0
Cienega_creek,"32.019644, -110.645705",,28 May 2021,Fanny Cornejo,Manny Vazquez,"Brendan Larsen, Hans Otto, Curtis, Lindsay, Melanie Bucci, Manny Vazquez, Fanny Cornejo, Rose Hadair",,19:48,MYVE,LE014,,F,A,NR,7.5,43,17,10,41,-,-,-,-,-,-,-,-,-,,30x complete,,,,,phenol-chloroform,UA,yes,,0
Cienega_creek,"32.019644, -110.645705",,28 May 2021,Fanny Cornejo,Manny Vazquez,"Brendan Larsen, Hans Otto, Curtis, Lindsay, Melanie Bucci, Manny Vazquez, Fanny Cornejo, Rose Hadair",,19:45,MYVE,LE015,,M,A,NR,7.5,43,17,10,41,-,N,N,N,Y,N,N,-,N,,30x complete,,,,,phenol-chloroform,UA,yes,,0
Cienega_creek,"32.019644, -110.645705",,28 May 2021,Fanny Cornejo,Manny Vazquez,"Brendan Larsen, Hans Otto, Curtis, Lindsay, Melanie Bucci, Manny Vazquez, Fanny Cornejo, Rose Hadair",,19:45,MYVE,LE016,B2S1-1,M,A,NR,7.5,42,12,7,41,-,N,N,-,Y,N,N,-,N,B2S1-1,30x complete,,,,,phenol-chloroform,UA,yes,,0
Cienega_creek,"32.019644, -110.645705",,28 May 2021,Fanny Cornejo,Manny Vazquez,"Brendan Larsen, Hans Otto, Curtis, Lindsay, Melanie Bucci, Manny Vazquez, Fanny Cornejo, Rose Hadair",,19:45,MYVE,LE017,B2S1-2,M,A,NR,-,41,15,9,43,-,N,N,-,Y,N,Y,-,Y,"B2S1-2; definitely MYVE, blunt_tragus and furred_underwing misrecorded",30x complete,,,,,phenol-chloroform,UA,yes,,0
Cienega_creek,"32.019644, -110.645705",,28 May 2021,Fanny Cornejo,Manny Vazquez,"Brendan Larsen, Hans Otto, Curtis, Lindsay, Melanie Bucci, Manny Vazquez, Fanny Cornejo, Rose Hadair",,19:45,MYVE,LE018,B2S1-3,F,A,NR,8.5,43,16,11,43,-,N,N,-,Y,N,N,-,-,B2S1-3,30x complete,,,,,phenol-chloroform,UA,yes,,0
Cienega_creek,"32.019644, -110.645705",,28 May 2021,Fanny Cornejo,Manny Vazquez,"Brendan Larsen, Hans Otto, Curtis, Lindsay, Melanie Bucci, Manny Vazquez, Fanny Cornejo, Rose Hadair",,19:45,MYVE,LE019,,M,A,NR,7.5,41,15,9,38,-,N,N,-,Y,N,N,-,N,B2S1-4; sent with JMV,,,,,,,,,,0
Cienega_creek,"32.019644, -110.645705",,28 May 2021,Fanny Cornejo,Manny Vazquez,"Brendan Larsen, Hans Otto, Curtis, Lindsay, Melanie Bucci, Manny Vazquez, Fanny Cornejo, Rose Hadair",,19:45,MYVE,LE020,B2S1-5,F,A,NR,9,44,16,9,41,-,-,-,-,-,-,-,-,-,"white spots on wing, ~>6 month post-punch; B2S1-5",30x complete,,,,,phenol-chloroform,UA,yes,,0
Cienega_creek,"32.019644, -110.645705",,28 May 2021,Fanny Cornejo/Rose Haidair,Manny Vazquez,"Brendan Larsen, Hans Otto, Curtis, Lindsay, Melanie Bucci, Manny Vazquez, Fanny Cornejo, Rose Hadair",,20:26,MYVE,LE021,,M,A,NR,7.6,42,14,7,44,-,N,N,-,Y,N,N,-,N,,30x complete,,,,,phenol-chloroform,UA,yes,,0
Cienega_creek,top net,,28 May 2021,,?,"Brendan Larsen, Hans Otto, Curtis, Lindsay, Melanie Bucci, Manny Vazquez, Fanny Cornejo, Rose Hadair",,19:40,MYVE,,,,,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,released or one of the measured MYVE?,,,,,,,,,,-
Cienega_creek,top net,,28 May 2021,,?,"Brendan Larsen, Hans Otto, Curtis, Lindsay, Melanie Bucci, Manny Vazquez, Fanny Cornejo, Rose Hadair",,19:43,MYVE,,,F,-,L,-,-,-,-,-,-,-,-,-,-,-,-,-,-,released,,,,,,,,,,-
Cienega_creek,top net,,28 May 2021,,?,"Brendan Larsen, Hans Otto, Curtis, Lindsay, Melanie Bucci, Manny Vazquez, Fanny Cornejo, Rose Hadair",,20:11,MYVE,,,F,A,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,released or one of the measured MYVE?,,,,,,,,,,-
Cienega_creek,top net,,28 May 2021,,?,"Brendan Larsen, Hans Otto, Curtis, Lindsay, Melanie Bucci, Manny Vazquez, Fanny Cornejo, Rose Hadair",,20:34,MYVE,,,F,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,released or one of the measured MYVE?,,,,,,,,,,-
Santa_Rita_Experimental_Range,,,29 May 2021,Fanny Cornejo,Rose Haidar/Manny Vazquez,"Elise Lauterbur, Fanny Cornejo, Brendan Larsen, Hans Otto, Curtis, Lindsay, Rose Haidair, Manny Vazquez",,19:40,MYVE,-,,M,A,NR,-,43,12,6,36,89,N,-,-,Y,Y,-,-,-,"foot: 6mm, head: 10mm, thumb: 4.9mm; 1 bat bug",,,,,,,,,,-
Santa_Rita_Experimental_Range,,,29 May 2021,-,Dinah Davison,"Hans Otto, Brendan Larsen, Curtis, Lindsay",,20:00,PAHE,-,,M,A,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,,,,,,,,,,
Santa_Rita_Experimental_Range,,,29 May 2021,-,Dinah Davison,"Hans Otto, Brendan Larsen, Curtis, Lindsay",,20:00,PAHE,-,,M,A,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,,,,,,,,,,
Santa_Rita_Experimental_Range,,,29 May 2021,-,Dinah Davison,"Hans Otto, Brendan Larsen, Curtis, Lindsay",,20:00,PAHE,-,,M,-,NR,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,,,,,,,,,,
Santa_Rita_Experimental_Range,,,29 May 2021,-,Dinah Davison,"Hans Otto, Brendan Larsen, Curtis, Lindsay",,20:00,PAHE,-,,M,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,,,,,,,,,,
Santa_Rita_Experimental_Range,,,29 May 2021,-,Dinah Davison,"Hans Otto, Brendan Larsen, Curtis, Lindsay",,20:06,PAHE,-,,M,A,NR,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,,,,,,,,,,
Santa_Rita_Experimental_Range,,,29 May 2021,-,Dinah Davison,"Hans Otto, Brendan Larsen, Curtis, Lindsay",,20:06,PAHE,-,,M,A,NR,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,,,,,,,,,,
Santa_Rita_Experimental_Range,,,29 May 2021,-,Dinah Davison,"Hans Otto, Brendan Larsen, Curtis, Lindsay",,20:06,PAHE,-,,M,A,NR,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,,,,,,,,,,
Santa_Rita_Experimental_Range,,,29 May 2021,-,Dinah Davison,"Hans Otto, Brendan Larsen, Curtis, Lindsay",,20:06,PAHE,-,,M,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,,,,,,,,,,
Santa_Rita_Experimental_Range,,,29 May 2021,-,Dinah Davison,"Hans Otto, Brendan Larsen, Curtis, Lindsay",,20:17,PAHE,-,,M,A,NR,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,,,,,,,,,,
Santa_Rita_Experimental_Range,,,29 May 2021,-,Dinah Davison,"Hans Otto, Brendan Larsen, Curtis, Lindsay",,20:20,PAHE,-,,M,A,NR,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,,,,,,,,,,
